Name;Neighborhood;Address;Country;Country code;Type;Cost;Phone
Pomaire;Midtown West;;New York;NY;Latin American: Chilean;;(212-956-3055)
Pranna;Gramercy / Flatiron;;New York;NY;Asian: Pan-Asian;;(212-696-5700)
Prime Burger;Midtown East;;New York;NY;Cafés & diners;;(212-759-4729)
Pyramida;Upper East Side;;New York;NY;Middle Eastern;;(212-472-5855)
Pão!;Soho;;New York;NY;Portuguese;;(212-334-5464)
Quatorze Bis;Upper East Side;;New York;NY;French;;(212-535-1414)
Queen of Sheba;Midtown West;;New York;NY;African: Ethiopian;;(212-397-0610)
Quintessence;East Village;;New York;NY;Vegetarian & Organic;;(646-654-1823)
Rack & Soul;Upper West Side;;New York;NY;American Regional;;(212-222-4800)
Rafaella on Ninth;Chelsea;;New York;NY;Cafés;;(212-741-3230)
Rai Rai Ken;East Village;;New York;NY;Japanese;;(212-477-7030)
Ramen Setagaya;East Village;;New York;NY;Japanese;;(212-529-2740)
Rare Bar & Grill;West Village;;New York;NY;American;;(212-691-7273)
Rayuela;Lower East Side;;New York;NY;Latin American;;(212-253-8840)
Rectangles;Upper East Side;;New York;NY;Middle Eastern;;(212-744-7470)
Red Mango;West Village;;New York;NY;Food or Beverage Shop;;(212-777-2303)
Regional;Upper West Side;;New York;NY;Italian;;(212-666-1915)
Resto Leon;East Village;;New York;NY;French;;(212-375-8483)
Roc;Tribeca;;New York;NY;Italian;;(212-625-3333)
Rocking Horse Cafe;Chelsea;;New York;NY;Mexican;;(212-463-9511)
Ronnybrook Milk Bar;Chelsea;;New York;NY;Food or Beverage Shop;;(212-741-6455)
Rosanjin;Tribeca;;New York;NY;Japanese;;(212-346-0664)
Rothmann's Steakhouse & Grill;Midtown East;;New York;NY;Steakhouses;;(212-319-5500)
Roti Plus;Harlem;;New York;NY;Caribbean;;(212-749-8758)
Rouge Tomate;Upper East Side;;New York;NY;Eclectic;;(646-237-8977)
Ruby Foo's;Midtown West;1626 Broadway at 49th St;New York;NY;;;
SEA;East Village;;New York;NY;Thai;;(212-228-5505)
STK;Meatpacking District;;New York;NY;Steakhouses;;(646-624-2444)
Safran;Chelsea;;New York;NY;Vietnamese;;(212-929-1778)
Sahara East;East Village;;New York;NY;Middle Eastern;;(212-353-9000)
Sahara Grill;Midtown West;;New York;NY;Turkish;;(212-391-6555)
Saju;Midtown West;120 W 44th St btwn Sixth Ave and...;New York;NY;Eclectic;;(212-997-7258)
Salumeria Rosi;Upper West Side;;New York;NY;Italian;;(212-877-4800)
Salute!;Murray Hill;270 Madison Ave;New York;NY;Italian;$;
Sandro's;Upper East Side;;New York;NY;Italian;;(212-288-7374)
Sandwich Planet;Midtown West;;New York;NY;American;;(212-273-9768)
Sangam;West Village;;New York;NY;Indian;;(212-228-4648)
Savore;Soho;;New York;NY;Italian;;(212-431-1212)
Schiller's Liquor Bar;Lower East Side;;New York;NY;Eclectic;;(212-260-4555)
Serafina on Lafayette;East Village;;New York;NY;Italian;;(212-995-9595)
Sevilla;Greenwich Village;62 Charles St at W 4th St;New York;NY;;;
Shabu-Shabu 70;Upper East Side;;New York;NY;Japanese;;(212-861-5635)
Shabu-Tatsu;East Village;;New York;NY;Japanese;;(212-477-2972)
Shalizar;Upper East Side;;New York;NY;Middle Eastern: Persian;;(212-288-0012)
Shang;Lower East Side;;New York;NY;Chinese;;(212-260-7900)
Shanghai Pavilion;Upper East Side;;New York;NY;Chinese;;(212-585-3388)
Sharaku;East Village;;New York;NY;Japanese;;(212-598-0403)
Sheng Wang;Lower East Side;;New York;NY;Chinese;;(212-925-0805)
Shimizu;Midtown West;;New York;NY;Japanese;;(212-581-1581)
Shopsin's;Lower East Side;;New York;NY;Cafés & diners;;(no phone)
Shorty's;Midtown West;576 Ninth Ave at 41st St;New York;NY;American;;(212-967-3055)
Sidecar;Midtown East;;New York;NY;American;;(212-317-2044)
Sigiri;East Village;;New York;NY;Indian: Sri Lankan;;(212-614-9333)
Sistina;Upper East Side;;New York;NY;Italian;;(212-861-7660)
Sitar;Midtown West;;New York;NY;Indian;;(212-581-1155)
Skylight Diner;Midtown West;;New York;NY;Cafés & diners;;(212-244-0395)
Smith & Mills;Tribeca;;New York;NY;Eclectic;;(no phone)
Smith's;Greenwich Village;79 MacDougal St btwn Bleecker and W...;New York;NY;;;
Soba Totto;Midtown East;;New York;NY;Japanese;;(212-557-8200)
Socarrat Paella Bar;Chelsea;;New York;NY;Spanish;;(212-462-1000)
Sookk;Upper West Side;;New York;NY;Asian: Pan-Asian;;(212-870-0253)
Sorella;Lower East Side;;New York;NY;Italian;;(212-274-9595)
Souen;Soho;;New York;NY;Vegetarian & Organic;;(212-807-7421)
South Gate;Midtown West;;New York;NY;American;;(212-484-5120)
Southern Hospitality;Upper East Side;;New York;NY;Barbeque;;(212-249-1001)
Soy;Lower East Side;;New York;NY;Japanese;;(212-253-1158)
Soy Luck Club;West Village;;New York;NY;Vegetarian & Organic;;(212-229-9191)
Sparks;Midtown East;;New York;NY;Steakhouses;;(212-687-4855)
Spice Cove;East Village;;New York;NY;Indian;;(212-674-8884)
Spiga;Upper West Side;;New York;NY;Italian;;(212-362-5506)
Spitzer's Corner;Lower East Side;;New York;NY;American;;(212-228-0027)
Spring Street Natural;SoHo;62 Spring St at Lafayette St;New York;NY;Vegetarian & Organic;;(212-966-0290)
Square Diner;Tribeca;;New York;NY;Cafés & diners;;(212-925-7188)
Sueños;Chelsea;;New York;NY;Mexican;;(212-243-1333)
Sukhadia’s;Midtown West;;New York;NY;Indian;;(212-395-7300)
Sumile Sushi;West Village;;New York;NY;Japanese;;(212-989-7699)
Sundaes and Cones;East Village;;New York;NY;Cafés;;(212-979-9398)
Supermac;Chelsea;;New York;NY;American;;(212-760-1900)
Surf City Squeeze;West Village;;New York;NY;American;;(212-627-2431)
Sushi Azabu;Tribeca;;New York;NY;Japanese;;(212-274-0428)
Sushi Hana;Upper East Side;;New York;NY;Japanese;;(212-327-0582)
Sushi of Gari;Upper East Side;;New York;NY;Japanese;;(212-517-5340)
Sushiden;Midtown East;;New York;NY;Japanese;;(212-758-2700)
Swifty's;Upper East Side;;New York;NY;American;;(212-535-6000)
Sylvia’s;Harlem;;New York;NY;American Regional;;(212-996-0660)
Szechuan Gourmet;Midtown West;;New York;NY;Chinese;;(212-921-0233)
T Salon;Chelsea;;New York;NY;Cafés & diners;;(212-243-2259)
Table d'Hôte;Upper East Side;;New York;NY;French;;(212-348-8125)
Taco Taco;Upper East Side;;New York;NY;Mexican;;(212-289-8226)
Tafu;Midtown East;;New York;NY;Cafés & diners;;(212-980-1310)
Tagine Dining Gallery;Midtown West;;New York;NY;Moroccan;;(212-564-7292)
Takahachi;East Village;;New York;NY;Japanese;;(212-505-6524)
Taksim;East Village;99 Second Ave btwn 5th and 6th Sts;New York;NY;Turkish;;(212-979-5400)
Tanti Baci Caffe;West Village;;New York;NY;Italian;;(212-647-9651)
Taïm;West Village;;New York;NY;Middle Eastern;;(212-691-1287)
Tebaya;Chelsea;;New York;NY;Japanese;;(212-924-3335)
Ted's Montana Grill;Midtown West;110 W 51st St btwn Sixth and Seventh...;New York;NY;American;;(212-245-5220)
Telephone Bar and Grill;East Village;;New York;NY;American;;(212-529-5000)
Teodora;Midtown East;;New York;NY;Italian;;(212-826-7101)
Terroir;East Village;;New York;NY;Eclectic;;(no phone)
Thalassa;Tribeca;;New York;NY;Greek;;(212-941-7661)
Thalia;Midtown West;;New York;NY;American;;(212-399-4444)
The E.U.;East Village;;New York;NY;Eclectic;;(212-254-2900)
The Elephant;East Village;;New York;NY;Thai;;(212-505-7739)
The Four Seasons Restaurant;Midtown East;;New York;NY;American Creative;;(212-754-9494)
The Great Burrito;Upper West Side;;New York;NY;Mexican;;(212-724-5151)
The Green Table;Chelsea;;New York;NY;Vegetarian & Organic;;(212-741-9174)
The John Dory;Chelsea;;New York;NY;British & Irish;;(212-929-4948)
The Libertine;Financial District;;New York;NY;American;;(212-785-5950)
The Mercer Kitchen;Soho;;New York;NY;American Creative;;(212-966-5454)
The Mermaid Inn;East Village;;New York;NY;Seafood;;(212-674-5870)
The Odeon;Tribeca;;New York;NY;French;;(212-233-0507)
The Orchard;Lower East Side;;New York;NY;Italian;;(212-353-3570)
The Organic Grill;East Village;;New York;NY;Vegetarian & Organic;;(212-477-7177)
The Palm;Midtown East;;New York;NY;Steakhouses;;(212-687-2953)
The Park;Chelsea;;New York;NY;American;;(212-352-3313)
The Prime Grill;Midtown East;;New York;NY;Kosher;;(212-692-9292)
The Red Cat;Chelsea;;New York;NY;American;;(212-242-1122)
The Russian Tea Room;Midtown West;;New York;NY;Russian;;(212-581-7100)
The Sea Grill;Midtown West;;New York;NY;Seafood;;(212-332-7610)
The Smith;East Village;;New York;NY;American;;(212-420-9800)
The Soda Shop;Tribeca;;New York;NY;Cafés & diners;;(212-571-1100)
The Spotted Pig;West Village;;New York;NY;Eclectic;;(212-620-0393)
The Spotted Pig;Greenwich Village;314 W 11th St at Greenwich St;New York;NY;Eclectic;;(212-620-0393)
The Stanton Social;Lower East Side;;New York;NY;Eclectic;;(212-995-0099)
The Waverly Inn;West Village;;New York;NY;American;;(212-243-7900)
Think Coffee;East Village;;New York;NY;Cafés & diners;;(212-533-3366)
Three of Cups;East Village;;New York;NY;Italian;;(212-388-0059)
Tiengarden;Lower East Side;;New York;NY;Vegetarian & Organic;;(212-388-1364)
Tiny's Giant Sandwich Shop;Lower East Side;;New York;NY;Cafés;;(212-982-1690)
Tokyo Bar;Tribeca;;New York;NY;Japanese;;(212-966-2787)
Toledo;Midtown East;6 E 36th St btwn Fifth and Madison Aves;New York;NY;Spanish;;(212-696-5036)
Toloache;Midtown West;;New York;NY;Mexican;;(212-581-1818)
Tout Va Bien;Midtown West;;New York;NY;French;;(212-265-0190)
Trattoria Spaghetto;West Village;;New York;NY;Italian;;(212-255-6752)
Tre Dici;Chelsea;;New York;NY;Italian;;(212-243-8183)
Tree;East Village;;New York;NY;French;;(212-358-7171)
Trestle on Tenth;Chelsea;;New York;NY;American Creative;;(212-645-5659)
Trio;Midtown East;167 E 33rd St btwn Lexington and Third...;New York;NY;Mediterranean;;(212-685-1001)
Tuck Shop;East Village;;New York;NY;Australian & New Zealand;;(212-979-5200)
Turks & Frogs Tribeca;Tribeca;;New York;NY;Turkish;;(212-966-4774)
Turquoise;Upper East Side;;New York;NY;Middle Eastern;;(212-774-1991)
Uncle Jack's Steakhouse;Midtown West;;New York;NY;Steakhouses;;(212-244-0005)
Ushiwakamaru;Greenwich Village;136 W Houston St btwn MacDougal and...;New York;NY;;;
Uva;Upper East Side;;New York;NY;Italian;;(212-472-4552)
Vai;Upper West Side;;New York;NY;Italian;;(212-362-4500)
Valbella;Meatpacking District;;New York;NY;Italian;;(212-645-7777)
Valbella;Greenwich Village;421 W 13th St btwn Ninth Ave and...;New York;NY;Italian;;(212-645-7777)
Veselka;East Village;;New York;NY;Eastern European;;(212-228-9682)
Vespa;Upper East Side;;New York;NY;Italian;;(212-472-2050)
Viceroy;Chelsea;;New York;NY;;;
Viet Café;Tribeca;;New York;NY;Vietnamese;;(212-431-5888)
Villa Berulia;Midtown East;;New York;NY;Italian;;(212-689-1970)
Village Mingala;East Village;;New York;NY;Asian: Burmese;;(212-529-3656)
Village Natural;West Village;;New York;NY;Vegetarian & Organic;;(212-727-0968)
Vynl;Midtown West;1491 Second Ave btwn 77th and 78th Sts;New York;NY;Eclectic;;(212-974-2003)
Wallsé;West Village;;New York;NY;Austrian;;(212-352-2300)
Wondee Siam;Midtown West;;New York;NY;Thai;;(212-459-9057)
Wondee Siam II;Midtown West;;New York;NY;Thai;;(917-286-1726)
Woo Chon;Midtown West;;New York;NY;Korean;;(212-695-0676)
Yakitori Taisho;East Village;;New York;NY;Japanese;;(212-228-5086)
Yatagan Kebab House;West Village;;New York;NY;Middle Eastern;;(212-677-0952)
Zarela;Midtown East;;New York;NY;Mexican;;(212-644-6740)
Zoë;Soho;;New York;NY;American Creative;;(212-966-6722)
wd~50;Lower East Side;;New York;NY;American Creative;;(212-477-2900)
‘21’ Club;Midtown West;;New York;NY;American;;(212-582-7200)
’ino;West Village;;New York;NY;Italian;;(212-989-5769)
’inoteca;Lower East Side;;New York;NY;Italian;;(212-614-0473)
Angon on the Sixth;East Village;320 E Sixth St;New York;NY;Indian;$;
Arabelle;Upper East Side;;New York;NY;American Creative;;(212-606-4647)
Avra;Midtown East;;New York;NY;Greek;;(212-759-8550)
Azul Bistro;Lower East Side;152 Stanton St at Suffolk St;New York;NY;;;
Bandol Bistro;Upper East Side;181 E 78th St btwn Lexington and Third...;New York;NY;French;;(212-744-1800)
Bar Room at the Modern;Midtown West;;New York;NY;American Creative;;(212-333-1220)
Bice;Midtown East;;New York;NY;Italian;;(212-688-1999)
Bobby Van's Steakhouse;Midtown East;;New York;NY;Steakhouses;;(212-867-5490)
Branzini;Midtown East;;New York;NY;Mediterranean;;(212-557-3340)
Breeze;Midtown West;;New York;NY;Thai;;(212-262-7777)
Bruno Ristorante;Midtown East;;New York;NY;Italian;;(212-688-4190)
Cacio e Pepe;East Village;182 Second Ave;New York;NY;Italian;$$;(212-505-5931)
Cafe Evergreen;Upper East Side;1288 First Ave at 69th St;New York;NY;Chinese;;(212-744-3266)
Cafe Fiorello;Upper West Side;1900 Broadway btwn 63rd and 64th Sts;New York;NY;Italian;;(212-595-5330)
Cafe Luxembourg;Upper West Side;200 W 70th St Amsterdam Ave;New York;NY;French;;(212-873-7411)
Cafe con Leche;Upper West Side;424 Amsterdam Ave btwn 80th and 81st Sts;New York;NY;Caribbean;;(212-678-7000)
Casa la Femme North;Midtown East;;New York;NY;Middle Eastern: Egyptian;;(212-505-0005)
Cellini;Midtown East;;New York;NY;Italian;;(212-751-1555)
Chez Napoleon;Midtown West;;New York;NY;French;;(212-265-6980)
Cilantro;Upper West Side;1712 2nd Ave;New York;NY;Southwestern \ Mexican;$;(212-712-9090)
Congee Village;Lower East Side;100 Allen St btwn Broome and Delancey...;New York;NY;Chinese;;(212-941-1818)
Crema;Chelsea;;New York;NY;Mexican;;(212-691-4477)
Da Tommaso;Midtown West;;New York;NY;Italian;;(212-265-1890)
Deborah;Greenwich Village;43 Carmine St btwn Bedford and Bleecker...;New York;NY;American;;(212-242-2606)
Djerdan Burek;Midtown West;;New York;NY;Eastern European;;(212-921-1183)
Esashi;East Village;;New York;NY;Japanese;;(212-505-8726)
F&B;Chelsea;;New York;NY;Belgian;;(646-486-4441)
Fleur de Sel;Gramercy / Flatiron;;New York;NY;French;;(212-460-9100)
Fleur de Sel;Flatiron;5 E 20th St;New York;NY;French;$$$$$;(212-460-9100)
Flor de Mayo;Upper West Side;;New York;NY;Latin American;;(212-787-3388)
Freemans;Lower East Side;Freeman Alley;New York;NY;American;$$;(212-420-0012)
Gaby;Midtown West;;New York;NY;French;;(212-782-3040)
Goodburger;Midtown East;;New York;NY;American;;(212-922-1700)
Joe Allen;Midtown West;;New York;NY;American;;(212-581-6464)
Kashkaval;Midtown West;;New York;NY;Mediterranean;;(212-581-8282)
Kashmir;Midtown West;;New York;NY;Indian;;(212-594-3777)
Le Beaujolais;Midtown West;;New York;NY;French;;(212-974-7464)
Lobster Place;Chelsea;;New York;NY;Seafood;;(212-255-5672)
Maison;Midtown West;;New York;NY;French;;(212-757-2233)
Mangiarini;Upper East Side;;New York;NY;Italian;;(212-734-5500)
Market Diner;Midtown West;;New York;NY;American;;(212-695-0415)
McCormick & Schmick's;Midtown West;;New York;NY;Seafood;;(212-459-1222)
Minca;East Village;536 E 5th St btwn Aves A and B;New York;NY;Asian: Pan-Asian;;(212-505-8001)
Moda;Midtown West;;New York;NY;Italian;;(212-887-9880)
Nook;Midtown West;;New York;NY;Eclectic;;(212-247-5500)
O Mai;Chelsea;;New York;NY;Vietnamese;;(212-633-0550)
Old Devil Moon (CLOSED);East Village;;New York;NY;American Regional;;(212-475-4357)
One if by Land, Two if by Sea;Greenwich Village;;New York;NY;;;
Otto Enoteca Pizzeria;Greenwich Village;;New York;NY;Italian: Pizza;;(212-995-9559)
Pearl on the Sushi;Midtown West;;New York;NY;Japanese;;(212-977-8809)
Pietrasanta;Midtown West;;New York;NY;Italian;;(212-265-9471)
Ruby Foo's (CLOSED);Upper West Side;2182 Broadway at 77th St;New York;NY;;;
Saigon 48;Midtown West;;New York;NY;Vietnamese;;(212-247-8669)
Sakagura;Midtown East;;New York;NY;Japanese;;(212-953-7253)
San Pietro;Midtown East;;New York;NY;Italian;;(212-753-9015)
Serafina Fabulous Grill;Upper East Side;29 E 61st St btwn Park and Madison Aves;New York;NY;Italian;;(212-702-9898)
Serafina Fabulous Pizza;Upper East Side;1022 Madison Ave at 79th St;New York;NY;Italian;;(212-734-2676)
Seven;Chelsea;;New York;NY;American Creative;;(212-967-1919)
Solo;Midtown East;;New York;NY;Kosher;;(212-833-7800)
Sosa Borella;Midtown West;;New York;NY;Italian;;(212-262-8282)
Sullivan Street Bakery;Midtown West;;New York;NY;Food or Beverage Shop;;(212-265-5580)
Sushi Samba 7;Greenwich Village;87 Seventh Ave So at Barrow St;New York;NY;Japanese;;(212-691-7885)
Taste;Upper East Side;;New York;NY;American;;(212-717-9798)
Teany;Lower East Side;90 Rivington St btwn Ludlow and Orchard...;New York;NY;Cafés;;(212-475-9190)
Top of the Tower;Midtown East;;New York;NY;American;;(212-980-4796)
Vico;Upper East Side;;New York;NY;Italian;;(212-876-4160)
Wu Liang Ye;Midtown West;;New York;NY;Chinese;;(212-398-2308)
York Grill;Upper East Side;;New York;NY;American;;(212-772-0261)
Aja;Midtown East;;New York;NY;Asian: Pan-Asian;;(212-888-8008)
Al Diwan;East Village;;New York;NY;Middle Eastern;;(212-375-1300)
Atria;Midtown West;;New York;NY;Eclectic;;(212-262-4600)
Bar Baresco;Chelsea;;New York;NY;Italian;;(212-675-5935)
Bar Q;West Village;;New York;NY;Eclectic;;(212-206-7817)
Bistro Milano;Midtown West;;New York;NY;Italian;;(212-757-2600)
Black Duck;Gramercy / Flatiron;;New York;NY;Seafood;;(212-204-5240)
Braai;Midtown West;329 West 51st St btwn 8th and 9th Aves;New York;NY;;;
Brasserie Cognac;Midtown West;;New York;NY;French;;(212-757-3600)
Cafe Notte;Upper East Side;;New York;NY;Cafés & diners;;(212-288-5203)
Cafe des Artistes;Upper West Side;1 W 67th St at Central Park West;New York;NY;;;
Cavatappo Grill;Upper East Side;;New York;NY;Italian;;(212-987-9260)
Earth NYC;Chelsea;;New York;NY;Indian;;(212-337-0016)
Fulton;Upper East Side;;New York;NY;Seafood;;(212-288-6600)
Gallo Nero;Midtown West;402 W 44th St at Ninth Ave;New York;NY;Italian;;(212-265-6660)
Hakata Tonton;West Village;;New York;NY;Japanese;;(212-242-3699)
Il Bordello;Chelsea;;New York;NY;Italian;;(212-206-9065)
Il Corso;Midtown West;;New York;NY;Italian;;(212-957-1500)
Josephina;Upper West Side;;New York;NY;American;;(212-799-1000)
Lever House;Midtown East;;New York;NY;American;;(212-888-2700)
Metro Marche;Midtown West;;New York;NY;French;;(212-239-1010)
Nirvana;Midtown East;;New York;NY;Indian;;(212-983-0000)
Perle;Financial District;;New York;NY;French;;(212-248-4848)
SUteiShi;Financial District;;New York;NY;Japanese;;(212-766-2344)
Sangria 46;Midtown West;;New York;NY;Spanish;;(212-581-8482)
Satsko;Lower East Side;;New York;NY;Asian: Pan-Asian;;(212-358-7773)
Sonia Rose;Lower East Side;;New York;NY;French;;(212-260-5317)
Staghorn Steakhouse;Midtown West;;New York;NY;Steakhouses;;(212-239-0923)
Sushi of Gari 46;Midtown West;;New York;NY;Japanese;;(212-957-0046)
The West Branch;Upper West Side;;New York;NY;Eclectic;;(212-777-6764)
Tre;Lower East Side;;New York;NY;Italian;;(212-353-3353)
Trinity Place;Financial District;;New York;NY;American;;(212-964-0939)
ViceVersa;Midtown West;;New York;NY;Italian;;(212-399-9265)
Yuva;Midtown East;;New York;NY;Indian;;(212-339-0090)
wd-50;Lower East Side;;New York;NY;;;
99 Miles to Philly;East Village;;New York;NY;American;;(212-253-2700)
Alma Grill;Midtown East;134 E 48th St at Lexington Ave;New York;NY;American Creative;;(212-593-5900)
Ammos;Midtown East;;New York;NY;Greek;;(212-922-9999)
Arte;Greenwich Village;21 E 9th St btwn Fifth Ave and...;New York;NY;;;
Babouche;SoHo;92 Prince St at Mercer St;New York;NY;Moroccan;;(212-219-8155)
Bar Carrera;East Village;;New York;NY;Spanish;;(212-375-1555)
Barcibo Enoteca;Upper West Side;;New York;NY;Italian;;(212-595-2805)
Batch;Greenwich Village;150B W. 10th Street btwn Greenwich Ave...;New York;NY;Asian: Pan-Asian;;(212-929-0250)
Better Burger (CLOSED);Upper East Side;;New York;NY;American;;(212-734-6644)
Big John;Lower East Side;;New York;NY;American;;(212-353-2731)
Blossom Vegetarian Restaurant;Chelsea;187 Ninth Ave btwn 21st and 22nd Sts;New York;NY;Vegetarian & Organic;;(212-627-1144)
Blue Point;Midtown West;662 Ninth Ave at 46th St;New York;NY;French;;(212-247-8040)
Boka;East Village;;New York;NY;Korean;;(212-228-2887)
Bombay Frankie;Upper West Side;994 Amsterdam Ave btwn 109th and 110th...;New York;NY;Indian;;(212-666-1500)
Bond St;East Village;6 Bond St btwn Broadway and Lafayette St;New York;NY;;;
Braeburn;Greenwich Village;117 Perry St btwn Greenwich and Hudson...;New York;NY;American;;(212-255-0696)
Bread and Olive;Midtown West;24 W 45th St btwn Fifth and Sixth Aves;New York;NY;;;
Bryant Park Cafe and Grill;Midtown West;;New York;NY;American;;(212-840-6500)
Burger Heaven;Midtown East;802 Lexington Ave at 62nd St;New York;NY;American;;(212-755-2166)
Butterfield 8;Midtown East;5 E 38th St btwn Fifth and Madison Aves;New York;NY;American;;(212-679-0646)
Cafe Katja;Lower East Side;;New York;NY;Eastern European;;(212-219-9545)
Cafe d'Alsace;Upper East Side;1695 2nd Ave at 88th St;New York;NY;;;
Caffe Emilia;East Village;;New York;NY;Italian;;(212-388-1234)
Carbone;Midtown West;331 W 38th St btwn Eight and Ninth Aves;New York;NY;Italian;;(212-290-2625)
Carne Vale;East Village;;New York;NY;Brazilian;;(212-777-4686)
Cavatappo Wine Bar;Upper East Side;1728 Second Ave btwn 89th and 90th Sts;New York;NY;Italian;;(212-426-0919)
Central Park Boathouse Restaurant;Upper East Side;;New York;NY;Seafood;;(212-517-2233)
Chai Home Kitchen;Midtown West;;New York;NY;Asian: Pan-Asian;;(212-707-8778)
Chat Noir;Upper East Side;;New York;NY;French;;(212-794-2428)
ChikaLicious Puddin';East Village;;New York;NY;Food or Beverage Shop;;(212-475-0929)
Cho Cho San;Greenwich Village;;New York;NY;Japanese;;(212-473-3333)
Cipolla Rossa;Upper East Side;1762 1st Ave btwn 91st and 92nd Sts;New York;NY;Italian;;(212-996-9426)
City Lobster and Crab Company;Midtown West;;New York;NY;Seafood;;(212-354-1717)
Clubhouse Cafe;Midtown West;155 West 46th St btwn 6th and 7th Aves;New York;NY;Kosher;;(212-354-3838)
Congee Bowery;Lower East Side;207 Bowery at Rivington St;New York;NY;;;
Core One Nine One (CLOSED);Lower East Side;;New York;NY;American Creative;;(212-228-9888)
Da Silvano Bistecca;Greenwich Village;;New York;NY;Steakhouses;;(212-844-0282)
Dakshin Indian Bistro;Upper East Side;;New York;NY;Indian;;(212-987-9839)
Dardanel;Midtown East;1071 1st Ave btwn 58th and 59th Sts;New York;NY;Mediterranean;;(212-888-0809)
Dean's;Upper West Side;215 W 85th St btwn Amsterdam Ave and...;New York;NY;;;
Dean's;Midtown East;215 W 85th St btwn Amsterdam Ave and...;New York;NY;;;
Dirty Bird to Go;Chelsea;204 W 14th St btwn Seventh and Eighth...;New York;NY;American Regional;;(212-620-4836)
Diwan Restaurant;Midtown East;;New York;NY;Indian;;(212-593-5425)
Django (CLOSED);Midtown East;;New York;NY;Mediterranean;;(212-871-6600)
Ducale;Upper West Side;392 Columbus Ave at 79th St;New York;NY;Italian;;(212-787-7150)
Earthen Oven;Upper West Side;;New York;NY;Indian;;(212-579-8888)
El Rey del Sol;Greenwich Village;232 W 14th St btwn Seventh and Eighth...;New York;NY;Mexican;;(212-229-0733)
Elaine's;Upper East Side;;New York;NY;Italian;;(212-534-8103)
Elyssa Dido;Lower East Side;85 Orchard St at Broome St;New York;NY;Middle Eastern;;(212-991-9880)
Fabio Piccolo Fiore;Midtown East;230 E 44th St at Second Ave;New York;NY;Eclectic;;(212-922-0581)
Garden Court Cafe;Upper East Side;725 Park Ave at 70th St;New York;NY;;;
Hatsuhana Park;Midtown East;237 Park Ave at 46th St;New York;NY;;;
Iron Sushi;Upper East Side;355 E 78th St btwn First and Second...;New York;NY;Japanese;;(212-772-7680)
Jeeb;Lower East Side;154 Orchard St btwn Stanton and...;New York;NY;Thai;;(212-677-4101)
JoeDoe;East Village;45 East 1st St btwn 1st and 2nd Aves;New York;NY;American;;(212-780-0262)
Jojo;Upper East Side;160 E 64th St btwn Lexington and 3rd...;New York;NY;;;
Kafana;East Village;116 Ave C btwn E 7th and 8th Sts;New York;NY;Eastern European;;(212-353-8000)
Kambi Ramen House;East Village;;New York;NY;Japanese;;(212-228-1366)
Kura Sushi;East Village;;New York;NY;Japanese;;(212-979-6646)
L.E.S. Sandwicherie;Lower East Side;;New York;NY;Cafés;;(212-388-1815)
Le Charlot;Upper East Side;19 E 69th St btwn Madison and Park Aves;New York;NY;French;;(212-794-1628)
Le Tableau (CLOSED);East Village;511 E 5th St btwn Aves A and B;New York;NY;French;;(212-260-1333)
Luxee;Lower East Side;;New York;NY;Japanese;;(212-375-1796)
Madaleine Mae (CLOSED);Upper West Side;461 Columbus Ave at 82nd St;New York;NY;American;;(212-496-3000)
Maia;East Village;98 Ave B btwn 6th and 7th Sts;New York;NY;Turkish;;(212-358-1166)
Mamoun's Falafel;Greenwich Village;;New York;NY;Middle Eastern;;(212-674-8685)
Maruzzella;Upper East Side;;New York;NY;Italian;;(212-988-8877)
Metrazur;Midtown East;404 Grand Central Terminal at Park Ave;New York;NY;;;
Metsovo (CLOSED);Upper West Side;65 W 70th St at Columbus Ave;New York;NY;;;
My Befana (CLOSED);SoHo;116 West Houston St btwn Sullivan and...;New York;NY;Mediterranean;;(212-473-3238)
PDT;East Village;113 St Marks Pl btwn First Ave and Ave A;New York;NY;;;
Patisserie des Ambassades;Chelsea;161 W 22nd St btwn Sixth and Seventh...;New York;NY;African: Senegalese;;(212-255-5101)
Perry Street;Greenwich Village;176 Perry St at West Side Highway;New York;NY;;;
Philly Slim's Cheesesteaks;Midtown West;789 Ninth Ave btwn 52nd and 53rd Sts;New York;NY;American;;(212-333-3042)
Picasso;Midtown East;303 E 56th St btwn First and Second Aves;New York;NY;;;
Pio Pio Salon;Upper West Side;702 Amsterdam at 94th St;New York;NY;Peruvian;;(212-665-3000)
Pizza Gruppo;East Village;186 Ave B btwn 11th and 12th Sts;New York;NY;Italian: Pizza;;(212-995-2100)
Public House;Midtown East;140 E 41st St btwn Lexington and Third...;New York;NY;American;;(212-682-3710)
R.U.B.;Chelsea;208 W 23rd St btwn Seventh and Eighth...;New York;NY;Barbeque;;(212-524-4300)
Rainbow Room Grill (CLOSED);Midtown West;;New York;NY;Italian;;(212-632-5100)
Red Bamboo;Greenwich Village;140 W 4th St btwn MacDougal St and...;New York;NY;Vegetarian & Organic;;(212-260-7049)
Restaurant Ichimura;Midtown East;1026 Second Ave btwn 54th and 55th Sts;New York;NY;Japanese;;(212-355-3557)
Retsina;Midtown East;;New York;NY;Greek;;(212-486-8826)
Rosa Mexicano Lincoln Center;Upper West Side;61 Columbus Ave at 62nd St;New York;NY;;;
Seasonal;Midtown West;132 W 58th St btwn 6th & 7th Aves;New York;NY;;;
